EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
CR_1_Q1_LPIA,"Completion rate, primary education, poorest quintile, adjusted location parity index (LPIA)",CUB,Cuba,2014,2014,,a,Category not applicable
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",SRB,Serbia,2014,2014,,a,Category not applicable
CR_1_Q1_GPIA,"Completion rate, primary education, poorest quintile, adjusted gender parity index (GPIA)",SDN,Sudan,2014,2014,0.91822,,
CR_1_LPIA,"Completion rate, primary education, adjusted location parity index (LPIA)",MMR,Myanmar,2016,2016,0.90882,,
CR_1_URB_M_WPIA,"Completion rate, primary education, urban, male, adjusted wealth parity index (WPIA)",PHL,Philippines,2018,2018,0.70207,,
CR_1_URB_F_WPIA,"Completion rate, primary education, urban, female, adjusted wealth parity index (WPIA)",BLZ,Belize,2016,2016,,a,Category not applicable
CR_1_RUR_Q1_GPIA,"Completion rate, primary education, rural, poorest quintile, adjusted gender parity index (GPIA)",NAM,Namibia,2013,2013,1.27653,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",BEN,Benin,2014,2014,0.28317,,
CR_1_M,"Completion rate, primary education, male (%)",GNB,Guinea-Bissau,2014,2014,32.32904,,
CR_1_URB_WPIA,"Completion rate, primary education, urban, adjusted wealth parity index (WPIA)",CUB,Cuba,2014,2014,,a,Category not applicable
CR_1_WPIA,"Completion rate, primary education, adjusted wealth parity index (WPIA)",MMR,Myanmar,2016,2016,0.69852,,
CR_1_Q5_GPIA,"Completion rate, primary education, richest quintile, adjusted gender parity index (GPIA)",BDI,Burundi,2017,2017,1.08504,,
CR_1_M_LPIA,"Completion rate, primary education, male, adjusted location parity index (LPIA)",GMB,Gambia,2013,2013,0.58579,,
CR_1_Q1_M_LPIA,"Completion rate, primary education, poorest quintile, male, adjusted location parity index (LPIA)",BLZ,Belize,2016,2016,,a,Category not applicable
CR_1_Q1_LPIA,"Completion rate, primary education, poorest quintile, adjusted location parity index (LPIA)",KEN,Kenya,2014,2014,0.79615,,
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",MNE,Montenegro,2013,2013,1,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",BLR,Belarus,2012,2012,1,,
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",BLR,Belarus,2012,2012,1.02149,,
CR_1_M_WPIA,"Completion rate, primary education, male, adjusted wealth parity index (WPIA)",BRB,Barbados,2012,2012,,a,Category not applicable
CR_1_URB_WPIA,"Completion rate, primary education, urban, adjusted wealth parity index (WPIA)",BLZ,Belize,2016,2016,0.84257,,
CR_1_URB_Q2_GPIA,"Completion rate, primary education, urban, second quintile, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,,a,Category not applicable
CR_1_Q4_GPIA,"Completion rate, primary education, fourth quintile, adjusted gender parity index (GPIA)",STP,Sao Tome and Principe,2014,2014,0.95032,,
CR_1_Q1_F_LPIA,"Completion rate, primary education, poorest quintile, female, adjusted location parity index (LPIA)",VNM,Viet Nam,2014,2014,0.92295,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",MNG,Mongolia,2014,2014,0.96309,,
CR_1_URB_Q3_GPIA,"Completion rate, primary education, urban, middle quintile, adjusted gender parity index (GPIA)",CUB,Cuba,2014,2014,,a,Category not applicable
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",UKR,Ukraine,2013,2013,1.04502,,
CR_1_Q4_M_LPIA,"Completion rate, primary education, fourth quintile, male, adjusted location parity index (LPIA)",PSE,Palestine,2014,2014,1.00661,,
CR_1_Q4_F_LPIA,"Completion rate, primary education, fourth quintile, female, adjusted location parity index (LPIA)",IND,India,2016,2016,1.01865,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",VNM,Viet Nam,2014,2014,0.93208,,
CR_1_RUR_Q4_GPIA,"Completion rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)",CIV,C̫te d'Ivoire,2012,2012,0.57284,,
CR_1_RUR_Q4_GPIA,"Completion rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)",CIV,C̫te d'Ivoire,2016,2016,1.03997,,
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",VNM,Viet Nam,2014,2014,1.00263,,
CR_1_Q3_GPIA,"Completion rate, primary education, middle quintile, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,1.01839,,
CR_1_URB_WPIA,"Completion rate, primary education, urban, adjusted wealth parity index (WPIA)",THA,Thailand,2013,2013,0.97294,,
CR_1_URB_WPIA,"Completion rate, primary education, urban, adjusted wealth parity index (WPIA)",THA,Thailand,2016,2016,0.98955,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",LCA,Saint Lucia,2012,2012,,a,Category not applicable
CR_1_Q5_F_LPIA,"Completion rate, primary education, richest quintile, female, adjusted location parity index (LPIA)",IND,India,2016,2016,1.00069,,
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",SEN,Senegal,2016,2016,,a,Category not applicable
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",SEN,Senegal,2017,2017,0.58968,,
CR_1_RUR_Q1_GPIA,"Completion rate, primary education, rural, poorest quintile, adjusted gender parity index (GPIA)",GUY,Guyana,2014,2014,1.03348,,
CR_1_F_LPIA,"Completion rate, primary education, female, adjusted location parity index (LPIA)",TLS,Timor-Leste,2016,2016,0.84686,,
CR_1_Q4_F_LPIA,"Completion rate, primary education, fourth quintile, female, adjusted location parity index (LPIA)",MNG,Mongolia,2014,2014,1.01287,,
CR_1_Q3_M_LPIA,"Completion rate, primary education, middle quintile, male, adjusted location parity index (LPIA)",KEN,Kenya,2014,2014,0.93895,,
CR_1_Q1_M_LPIA,"Completion rate, primary education, poorest quintile, male, adjusted location parity index (LPIA)",THA,Thailand,2013,2013,1.02305,,
CR_1_Q1_M_LPIA,"Completion rate, primary education, poorest quintile, male, adjusted location parity index (LPIA)",THA,Thailand,2016,2016,1.00291,,
CR_1_Q1_F_LPIA,"Completion rate, primary education, poorest quintile, female, adjusted location parity index (LPIA)",BEN,Benin,2014,2014,0.5077,,
CR_1_URB_Q5,"Completion rate, primary education, urban, richest quintile, both sexes (%)",GNB,Guinea-Bissau,2014,2014,56.67971,,
CR_1_Q4_F_LPIA,"Completion rate, primary education, fourth quintile, female, adjusted location parity index (LPIA)",UKR,Ukraine,2013,2013,,a,Category not applicable
CR_1_RUR_GPIA,"Completion rate, primary education, rural, adjusted gender parity index (GPIA)",TUN,Tunisia,2012,2012,1.03536,,
CR_1_Q1_GPIA,"Completion rate, primary education, poorest quintile, adjusted gender parity index (GPIA)",GIN,Guinea,2012,2012,0.41756,,
CR_1_Q1_GPIA,"Completion rate, primary education, poorest quintile, adjusted gender parity index (GPIA)",GIN,Guinea,2016,2016,0.60355,,
CR_1_F_WPIA,"Completion rate, primary education, female, adjusted wealth parity index (WPIA)",TLS,Timor-Leste,2016,2016,0.64401,,
CR_1_RUR_F_WPIA,"Completion rate, primary education, rural, female, adjusted wealth parity index (WPIA)",IND,India,2016,2016,0.80909,,
CR_1_LPIA,"Completion rate, primary education, adjusted location parity index (LPIA)",MLI,Mali,2013,2013,0.52326,,
CR_1_LPIA,"Completion rate, primary education, adjusted location parity index (LPIA)",MLI,Mali,2015,2015,0.53721,,
CR_1_RUR_Q4_GPIA,"Completion rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)",LCA,Saint Lucia,2012,2012,,a,Category not applicable
CR_1_M_WPIA,"Completion rate, primary education, male, adjusted wealth parity index (WPIA)",THA,Thailand,2013,2013,0.97986,,
CR_1_M_WPIA,"Completion rate, primary education, male, adjusted wealth parity index (WPIA)",THA,Thailand,2016,2016,0.98913,,
CR_1_URB_Q2_GPIA,"Completion rate, primary education, urban, second quintile, adjusted gender parity index (GPIA)",MMR,Myanmar,2016,2016,1.0004,,
CR_1_RUR_WPIA,"Completion rate, primary education, rural, adjusted wealth parity index (WPIA)",STP,Sao Tome and Principe,2014,2014,0.70776,,
CR_1_RUR_Q1_GPIA,"Completion rate, primary education, rural, poorest quintile, adjusted gender parity index (GPIA)",TUN,Tunisia,2012,2012,1.04505,,
CR_1_RUR_Q4_GPIA,"Completion rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)",AFG,Afghanistan,2015,2015,0.53447,,
CR_1_URB_Q3_F,"Completion rate, primary education, urban, middle quintile, female (%)",GNB,Guinea-Bissau,2014,2014,17.39881,,
CR_1_Q2_GPIA,"Completion rate, primary education, second quintile, adjusted gender parity index (GPIA)",MMR,Myanmar,2016,2016,1.07804,,
CR_1_Q5_GPIA,"Completion rate, primary education, richest quintile, adjusted gender parity index (GPIA)",TUN,Tunisia,2012,2012,1.00354,,
CR_1_URB_Q1_GPIA,"Completion rate, primary education, urban, poorest quintile, adjusted gender parity index (GPIA)",TKM,Turkmenistan,2016,2016,,a,Category not applicable
CR_1_Q5_GPIA,"Completion rate, primary education, richest quintile, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,1,,
CR_1_M_LPIA,"Completion rate, primary education, male, adjusted location parity index (LPIA)",TKM,Turkmenistan,2016,2016,1,,
CR_1_RUR_Q3,"Completion rate, primary education, rural, middle quintile, both sexes (%)",MMR,Myanmar,2016,2016,90.34081,,
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",MNE,Montenegro,2013,2013,1,,
CR_1_Q1_M_LPIA,"Completion rate, primary education, poorest quintile, male, adjusted location parity index (LPIA)",DZA,Algeria,2013,2013,1.03258,,
CR_1_Q5_GPIA,"Completion rate, primary education, richest quintile, adjusted gender parity index (GPIA)",PHL,Philippines,2018,2018,1.00609,,
CR_1_Q3_M_LPIA,"Completion rate, primary education, middle quintile, male, adjusted location parity index (LPIA)",BLR,Belarus,2012,2012,,a,Category not applicable
CR_1_Q1_F_LPIA,"Completion rate, primary education, poorest quintile, female, adjusted location parity index (LPIA)",HTI,Haiti,2012,2012,,a,Category not applicable
CR_1_Q1_F_LPIA,"Completion rate, primary education, poorest quintile, female, adjusted location parity index (LPIA)",HTI,Haiti,2017,2017,,a,Category not applicable
CR_1_URB_Q1_GPIA,"Completion rate, primary education, urban, poorest quintile, adjusted gender parity index (GPIA)",UGA,Uganda,2016,2016,0.53948,,
CR_1_Q5_LPIA,"Completion rate, primary education, richest quintile, adjusted location parity index (LPIA)",LAO,Lao People's Democratic Republic,2012,2012,0.99737,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",MNE,Montenegro,2013,2013,1,,
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",NPL,Nepal,2014,2014,0.89684,,
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",NPL,Nepal,2016,2016,0.89879,,
CR_1_Q2_F_LPIA,"Completion rate, primary education, second quintile, female, adjusted location parity index (LPIA)",LCA,Saint Lucia,2012,2012,,a,Category not applicable
CR_1_Q4_M_LPIA,"Completion rate, primary education, fourth quintile, male, adjusted location parity index (LPIA)",BLR,Belarus,2012,2012,,a,Category not applicable
CR_1_M_WPIA,"Completion rate, primary education, male, adjusted wealth parity index (WPIA)",DZA,Algeria,2013,2013,0.88557,,
CR_1_Q1_F_LPIA,"Completion rate, primary education, poorest quintile, female, adjusted location parity index (LPIA)",LCA,Saint Lucia,2012,2012,,a,Category not applicable
CR_1_URB_Q4_GPIA,"Completion rate, primary education, urban, fourth quintile, adjusted gender parity index (GPIA)",IND,India,2016,2016,1.01778,,
CR_1_Q4_GPIA,"Completion rate, primary education, fourth quintile, adjusted gender parity index (GPIA)",MMR,Myanmar,2016,2016,1.04402,,
CR_1_RUR_Q5_GPIA,"Completion rate, primary education, rural, richest quintile, adjusted gender parity index (GPIA)",STP,Sao Tome and Principe,2014,2014,,a,Category not applicable
CR_1_Q2_GPIA,"Completion rate, primary education, second quintile, adjusted gender parity index (GPIA)",MNE,Montenegro,2013,2013,1,,
CR_1_WPIA,"Completion rate, primary education, adjusted wealth parity index (WPIA)",IND,India,2016,2016,0.81591,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",AFG,Afghanistan,2015,2015,0.79893,,
CR_1_Q4_LPIA,"Completion rate, primary education, fourth quintile, adjusted location parity index (LPIA)",GNB,Guinea-Bissau,2014,2014,0.44314,,
CR_1_LPIA,"Completion rate, primary education, adjusted location parity index (LPIA)",MDA,Republic of Moldova,2012,2012,1.00194,,
CR_1_URB_Q3_GPIA,"Completion rate, primary education, urban, middle quintile, adjusted gender parity index (GPIA)",TKM,Turkmenistan,2016,2016,,a,Category not applicable
CR_1_Q1_LPIA,"Completion rate, primary education, poorest quintile, adjusted location parity index (LPIA)",UKR,Ukraine,2013,2013,0.99875,,
CR_1_URB_GPIA,"Completion rate, primary education, urban, adjusted gender parity index (GPIA)",BRB,Barbados,2012,2012,1.01639,,
CR_1_URB_Q4_GPIA,"Completion rate, primary education, urban, fourth quintile, adjusted gender parity index (GPIA)",MLI,Mali,2013,2013,0.75435,,
CR_1_URB_Q4_GPIA,"Completion rate, primary education, urban, fourth quintile, adjusted gender parity index (GPIA)",MLI,Mali,2015,2015,1.00798,,
CR_1_RUR_Q5_GPIA,"Completion rate, primary education, rural, richest quintile, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,,a,Category not applicable
CR_1_Q2_LPIA,"Completion rate, primary education, second quintile, adjusted location parity index (LPIA)",EGY,Egypt,2014,2014,1.09656,,
CR_1_Q4_M_LPIA,"Completion rate, primary education, fourth quintile, male, adjusted location parity index (LPIA)",HTI,Haiti,2012,2012,0.82846,,
CR_1_Q4_M_LPIA,"Completion rate, primary education, fourth quintile, male, adjusted location parity index (LPIA)",HTI,Haiti,2017,2017,0.99407,,
CR_1_RUR_M_WPIA,"Completion rate, primary education, rural, male, adjusted wealth parity index (WPIA)",SDN,Sudan,2014,2014,0.50949,,
CR_1_Q3_M_LPIA,"Completion rate, primary education, middle quintile, male, adjusted location parity index (LPIA)",GIN,Guinea,2012,2012,0.6009,,
CR_1_Q3_M_LPIA,"Completion rate, primary education, middle quintile, male, adjusted location parity index (LPIA)",GIN,Guinea,2016,2016,0.64262,,
CR_1_RUR_Q3_GPIA,"Completion rate, primary education, rural, middle quintile, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,1.01639,,
CR_1_Q1_LPIA,"Completion rate, primary education, poorest quintile, adjusted location parity index (LPIA)",PSE,Palestine,2014,2014,,a,Category not applicable
CR_1_URB_F_WPIA,"Completion rate, primary education, urban, female, adjusted wealth parity index (WPIA)",PHL,Philippines,2018,2018,0.84841,,
CR_1_URB_WPIA,"Completion rate, primary education, urban, adjusted wealth parity index (WPIA)",GAB,Gabon,2012,2012,0.55114,,
CR_1_Q2_M_LPIA,"Completion rate, primary education, second quintile, male, adjusted location parity index (LPIA)",TKM,Turkmenistan,2016,2016,,a,Category not applicable
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",TJK,Tajikistan,2012,2012,1,,
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",TJK,Tajikistan,2017,2017,,a,Category not applicable
CR_1_RUR_Q1_F,"Completion rate, primary education, rural, poorest quintile, female (%)",GNB,Guinea-Bissau,2014,2014,5.90824,,
CR_1_Q3_GPIA,"Completion rate, primary education, middle quintile, adjusted gender parity index (GPIA)",IND,India,2016,2016,1.00434,,
CR_1_Q5_F_LPIA,"Completion rate, primary education, richest quintile, female, adjusted location parity index (LPIA)",MNE,Montenegro,2013,2013,,a,Category not applicable
CR_1_RUR_F_WPIA,"Completion rate, primary education, rural, female, adjusted wealth parity index (WPIA)",MDA,Republic of Moldova,2012,2012,,a,Category not applicable
CR_1_RUR_Q5_F,"Completion rate, primary education, rural, richest quintile, female (%)",MMR,Myanmar,2016,2016,82.15788,,
CR_1_WPIA,"Completion rate, primary education, adjusted wealth parity index (WPIA)",SDN,Sudan,2014,2014,0.45255,,
CR_1_Q5_M_LPIA,"Completion rate, primary education, richest quintile, male, adjusted location parity index (LPIA)",SDN,Sudan,2014,2014,0.92761,,
CR_1_GPIA,"Completion rate, primary education, adjusted gender parity index (GPIA)",MDA,Republic of Moldova,2012,2012,1.00759,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",TLS,Timor-Leste,2016,2016,1.11787,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",BIH,Bosnia and Herzegovina,2012,2012,100,,
